a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1386.0,0.0,2689.834406137875,2022.7615982463212,90.0,9.987673614627292,5.521415090989659,-0.03761530236477353
1386.0,1.0,2689.334406137875,2023.6276236501058,90.0,9.994039923027925,5.520982026568788,-0.03973760151697852
1386.0,2.0,2688.834406137875,2024.49364905389,90.0,10.000406231428558,5.520548962147916,-0.04185990066918351
1386.0,3.0,2688.334406137875,2025.3596744576746,90.0,10.006772539829191,5.520115897727046,-0.0439821998213885
1386.0,4.0,2687.834406137875,2026.225699861459,90.0,10.013138848229824,5.519682833306176,-0.0461044989735935
1386.0,5.0,2687.334406137875,2027.0917252652434,90.0,10.019505156630458,5.519249768885304,-0.048226798125798484
1386.0,6.0,2686.834406137875,2027.957750669028,90.0,10.02587146503109,5.518816704464434,-0.05034909727800348
1386.0,7.0,2686.334406137875,2028.8237760728123,90.0,10.030084566017159,5.517918448478141,-0.051409934643185544
1386.0,8.0,2685.834406137875,2029.6898014765968,90.0,10.033374863825559,5.5168208246780965,-0.05201585981392913
1386.0,9.0,2685.334406137875,2030.5558268803811,90.0,10.036665161633955,5.5157232008780515,-0.052621784984672695
1386.0,10.0,2684.834406137875,2031.4218522841657,90.0,10.039955459442353,5.514625577078008,-0.05322771015541627
1386.0,11.0,2684.334406137875,2032.28787768795,90.0,10.043245757250752,5.513527953277964,-0.05383363532615985
1386.0,12.0,2683.834406137875,2033.1539030917345,90.0,10.046536055059152,5.512430329477919,-0.05443956049690342
1386.0,13.0,2683.334406137875,2034.019928495519,90.0,10.04910905237763,5.511699176345029,-0.05513703182365854
1386.0,14.0,2682.834406137875,2034.8859538993033,90.0,10.050606098961232,5.511517729212869,-0.05597182238443095
1386.0,15.0,2682.334406137875,2035.7519793030879,90.0,10.052103145544837,5.51133628208071,-0.05680661294520337
1386.0,16.0,2681.834406137875,2036.6180047068722,90.0,10.053600192128439,5.5111548349485515,-0.0576414035059758
1386.0,17.0,2681.334406137875,2037.4840301106567,90.0,10.055097238712042,5.510973387816392,-0.05847619406674822
1386.0,18.0,2680.834406137875,2038.350055514441,90.0,10.056594285295645,5.510791940684234,-0.059310984627520644
1386.0,19.0,2680.334406137875,2039.2160809182255,90.0,10.058064826591151,5.5107441527379555,-0.06003442711537841
1386.0,20.0,2679.834406137875,2040.08210632201,90.0,10.059296820293786,5.511899297464608,-0.059755736947003764
1386.0,21.0,2679.334406137875,2040.9481317257944,90.0,10.060528813996418,5.513054442191261,-0.059477046778629125
1386.0,22.0,2678.834406137875,2041.814157129579,90.0,10.061760807699057,5.5142095869179135,-0.05919835661025449
1386.0,23.0,2678.334406137875,2042.6801825333632,90.0,10.062992801401688,5.515364731644565,-0.05891966644187985
1386.0,24.0,2677.834406137875,2043.5462079371478,90.0,10.064224795104325,5.516519876371219,-0.05864097627350521
1386.0,25.0,2677.334406137875,2044.4122333409323,90.0,10.065456788806957,5.517675021097871,-0.05836228610513057
1386.0,26.0,2676.834406137875,2045.2782587447166,90.0,10.06486590782046,5.518301390824083,-0.055940965883726324
1386.0,27.0,2676.334406137875,2046.1442841485011,90.0,10.063819308161676,5.518795566800188,-0.05298398814906477
1386.0,28.0,2675.834406137875,2047.0103095522854,90.0,10.062772708502896,5.519289742776293,-0.05002701041440322
1386.0,29.0,2675.334406137875,2047.87633495607,90.0,10.061726108844116,5.5197839187523945,-0.04707003267974166
1386.0,30.0,2674.834406137875,2048.7423603598545,90.0,10.060679509185334,5.520278094728498,-0.044113054945080096
1386.0,31.0,2674.334406137875,2049.608385763639,90.0,10.059632909526554,5.520772270704604,-0.04115607721041854
1386.0,32.0,2673.834406137875,2050.474411167423,90.0,10.056413649924805,5.520372727743441,-0.03777027065024388
1386.0,33.0,2673.334406137875,2051.3404365712076,90.0,10.05102173038009,5.51907946584501,-0.03395563526455609
1386.0,34.0,2672.834406137875,2052.206461974992,90.0,10.045629810835377,5.517786203946582,-0.03014099987886829
1386.0,35.0,2672.334406137875,2053.0724873787767,90.0,10.040237891290662,5.516492942048152,-0.026326364493180494
1386.0,36.0,2671.834406137875,2053.938512782561,90.0,10.034845971745947,5.515199680149724,-0.022511729107492703
1386.0,37.0,2671.334406137875,2054.8045381863453,90.0,10.029454052201235,5.513906418251295,-0.018697093721804905
1386.0,38.0,2670.834406137875,2055.67056359013,90.0,10.023505326982676,5.5124492896127215,-0.01523758047657683
1386.0,39.0,2670.334406137875,2056.5365889939144,90.0,10.015329379068762,5.51033669401357,-0.013198555793188307
1386.0,40.0,2669.834406137875,2057.402614397699,90.0,10.007153431154842,5.508224098414418,-0.011159531109799786
1386.0,41.0,2669.334406137875,2058.268639801483,90.0,9.998977483240926,5.506111502815268,-0.009120506426411266
1386.0,42.0,2668.834406137875,2059.1346652052675,90.0,9.990801535327009,5.503998907216116,-0.007081481743022746
1386.0,43.0,2668.334406137875,2060.000690609052,90.0,9.982625587413091,5.501886311616964,-0.0050424570596342266
1386.0,44.0,2667.834406137875,2060.8667160128366,90.0,9.974449639499174,5.499773716017813,-0.003003432376245704
1386.0,45.0,2667.334406137875,2061.732741416621,90.0,9.96758028849291,5.498850794968683,-0.0036483495785634627
1386.0,46.0,2666.834406137875,2062.598766820405,90.0,9.960856114920826,5.498060059980665,-0.004591482545959748
1386.0,47.0,2666.334406137875,2063.4647922241898,90.0,9.954131941348743,5.497269324992648,-0.005534615513356034
1386.0,48.0,2665.834406137875,2064.3308176279743,90.0,9.947407767776662,5.49647859000463,-0.006477748480752319
