a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1134.0,1.0,2345.5960043841965,2115.0,2.8000000000000114,5.103987094879916,2.569745335925555,-0.011616076655583127
1134.0,2.0,2345.5960043841965,2115.0,3.8000000000000114,5.43301412348352,2.749988893301032,-0.009563099184921023
1134.0,3.0,2345.5960043841965,2115.0,4.800000000000011,5.762041152087122,2.9302324506765087,-0.007510121714258918
1134.0,4.0,2345.5960043841965,2115.0,5.800000000000011,6.091068180690727,3.1104760080519864,-0.005457144243596816
1134.0,5.0,2345.5960043841965,2115.0,6.800000000000011,6.42009520929433,3.2907195654274632,-0.003404166772934712
1134.0,6.0,2345.5960043841965,2115.0,7.800000000000011,6.749122237897932,3.4709631228029405,-0.0013511893022726085
1134.0,7.0,2345.5960043841965,2115.0,8.800000000000011,6.904414461366125,3.5559221724673042,0.003798908554464474
1134.0,8.0,2345.5960043841965,2115.0,9.800000000000011,6.985248911204855,3.6000450045411916,0.010276343719519411
1134.0,9.0,2345.5960043841965,2115.0,10.800000000000011,7.066083361043583,3.644167836615078,0.016753778884574348
1134.0,10.0,2345.5960043841965,2115.0,11.800000000000011,7.146917810882314,3.6882906686889654,0.023231214049629283
1134.0,11.0,2345.5960043841965,2115.0,12.800000000000011,7.2277522607210445,3.732413500762853,0.02970864921468422
1134.0,12.0,2345.5960043841965,2115.0,13.800000000000011,7.308586710559774,3.7765363328367396,0.03618608437973916
1134.0,13.0,2345.5960043841965,2115.0,14.800000000000011,7.365731693072082,3.810222294997846,0.040630633934456775
1134.0,14.0,2345.5960043841965,2115.0,15.800000000000011,7.387342474594759,3.828252952289783,0.04202585507366841
1134.0,15.0,2345.5960043841965,2115.0,16.80000000000001,7.408953256117435,3.8462836095817194,0.04342107621288005
1134.0,16.0,2345.5960043841965,2115.0,17.80000000000001,7.430564037640113,3.8643142668736568,0.04481629735209169
1134.0,17.0,2345.5960043841965,2115.0,18.80000000000001,7.4521748191627895,3.882344924165593,0.04621151849130332
1134.0,18.0,2345.5960043841965,2115.0,19.80000000000001,7.473785600685467,3.90037558145753,0.04760673963051496
1134.0,19.0,2345.5960043841965,2115.0,20.80000000000001,7.49313569584302,3.916452333555948,0.048916941940579634
