a1,a2,x,y,z,velocityx_avg,velocityy_avg,velocityz_avg
1512.0,1.0,2672.953607014714,2304.0,2.8000000000000114,5.486629886605544,2.87107654468136,0.007966414064791077
1512.0,2.0,2672.953607014714,2304.0,3.8000000000000114,5.746833691979624,3.0002993891260523,0.009864892464662035
1512.0,3.0,2672.953607014714,2304.0,4.800000000000011,6.0070374973537035,3.129522233570744,0.011763370864532996
1512.0,4.0,2672.953607014714,2304.0,5.800000000000011,6.2672413027277845,3.258745078015436,0.013661849264403954
1512.0,5.0,2672.953607014714,2304.0,6.800000000000011,6.527445108101864,3.3879679224601285,0.015560327664274913
1512.0,6.0,2672.953607014714,2304.0,7.800000000000011,6.787648913475945,3.5171907669048204,0.017458806064145873
1512.0,7.0,2672.953607014714,2304.0,8.800000000000011,6.948161585047999,3.601867083106468,0.020035441866629936
1512.0,8.0,2672.953607014714,2304.0,9.800000000000011,7.065949484990616,3.667452030061096,0.02290271655594818
1512.0,9.0,2672.953607014714,2304.0,10.800000000000011,7.183737384933232,3.733036977015724,0.02576999124526643
1512.0,10.0,2672.953607014714,2304.0,11.800000000000011,7.301525284875847,3.7986219239703534,0.028637265934584683
1512.0,11.0,2672.953607014714,2304.0,12.800000000000011,7.4193131848184635,3.864206870924981,0.03150454062390293
1512.0,12.0,2672.953607014714,2304.0,13.800000000000011,7.53710108476108,3.929791817879609,0.03437181531322118
1512.0,13.0,2672.953607014714,2304.0,14.800000000000011,7.627527247787483,3.9816354301481693,0.038244225957578815
1512.0,14.0,2672.953607014714,2304.0,15.800000000000011,7.676910805439567,4.0128670403876265,0.04362434053449554
1512.0,15.0,2672.953607014714,2304.0,16.80000000000001,7.7262943630916485,4.044098650627084,0.04900445511141227
1512.0,16.0,2672.953607014714,2304.0,17.80000000000001,7.775677920743734,4.075330260866542,0.054384569688329006
1512.0,17.0,2672.953607014714,2304.0,18.80000000000001,7.825061478395817,4.106561871105999,0.05976468426524573
1512.0,18.0,2672.953607014714,2304.0,19.80000000000001,7.8744450360478995,4.137793481345456,0.06514479884216245
